0,0.37343,0.355863,0.270708,14.734,-6.79821,-4.95167,16.5562,5.03362,-13.6448,19.0012,9.11145,17.8628,12.421,7.07482,16.4039
0,0.376009,0.359345,0.264647,15.3699,-8.10852,-4.4395,15.6805,5.17337,-16.584,18.4403,9.04961,17.9803,12.4876,7.10128,16.7247
0,0.373531,0.356279,0.27019,15.809,-6.9098,-3.27964,17.5907,5.15796,-14.9581,20.7218,9.73409,17.6269,12.421,7.34066,16.7724
0,0.374966,0.35785,0.267184,16.5494,-7.12863,-3.50455,16.5279,5.07691,-15.6438,19.2547,8.61605,18.2416,12.434,6.94909,16.4524
0,0.377113,0.354426,0.268461,14.3141,-7.77846,-7.35627,16.0496,4.89213,-17.3379,19.4075,8.41781,17.7424,12.4507,7.38898,16.5656
0,0.374906,0.355846,0.269248,15.8461,-7.73821,-5.80678,17.0377,5.01939,-14.9371,20.1042,10.4969,19.0632,12.4178,7.24197,16.2801
0,0.372896,0.357594,0.269511,16.1791,-7.74775,-3.24931,16.8864,5.18018,-15.5794,19.4207,9.60382,18.3083,12.5431,6.85688,16.9202
0,0.376894,0.357041,0.266066,14.9307,-7.75974,-5.97094,16.8844,5.07838,-15.8173,19.5896,9.52676,18.0659,12.4595,7.29163,16.4724
0,0.373805,0.352217,0.273978,15.4082,-6.31123,-3.65381,18.1631,5.0575,-15.8706,19.6074,9.81702,17.9077,12.5653,7.06796,16.8342
0,0.376735,0.357405,0.26586,14.2458,-7.44286,-5.11832,16.3073,4.85262,-16.8169,18.7519,8.53011,18.0311,12.4461,7.35394,16.8516
0,0.376852,0.35584,0.267309,16.094,-7.38406,-5.62679,15.6463,5.16196,-16.1748,19.3513,9.6628,18.0002,12.6276,7.11156,16.9579
0,0.37511,0.357645,0.267245,15.0544,-7.34106,-4.08801,17.4716,5.14778,-14.9753,19.7055,8.94787,18.5681,12.4905,7.11502,16.455
0,0.373002,0.358537,0.268461,17.5819,-6.86685,-4.42228,17.7072,5.08786,-16.0345,18.9978,8.85509,17.9327,12.5561,7.07824,16.9887
0,0.375399,0.356654,0.267948,15.7055,-7.72529,-7.11603,18.2382,5.07314,-16.8381,19.3085,9.01748,17.9247,12.4199,7.12252,16.924
0,0.374896,0.355794,0.26931,15.3244,-7.55002,-3.69458,15.6254,5.20001,-16.0072,19.9882,9.44133,17.6906,12.4473,7.00519,16.9743
0,0.374432,0.360159,0.265409,17.2789,-6.46547,-3.69523,17.4884,5.09058,-14.777,19.1965,8.19128,17.8476,12.518,7.2979,16.8169
0,0.374601,0.355222,0.270177,16.5516,-7.13044,-3.87811,16.3308,5.04026,-16.5139,18.862,8.60176,18.0352,12.6325,7.13435,16.7274
0,0.379137,0.353938,0.266925,15.1899,-6.2673,-3.46728,16.548,5.00066,-16.4288,19.6451,9.00996,17.6055,12.4824,7.00102,16.5692
0,0.373717,0.358781,0.267502,17.1001,-7.43125,-4.13594,15.7945,5.20118,-15.088,18.202,9.60997,17.6051,12.4207,6.69774,16.5862
0,0.375665,0.357649,0.266687,15.9108,-5.45141,-5.22923,15.5511,4.95617,-17.1333,19.5442,8.86008,18.1503,12.377,6.97014,16.6504
0,0.373984,0.358546,0.26747,14.7274,-7.6066,-3.83717,15.4906,4.81563,-16.0932,19.6713,8.56803,18.4094,12.3555,7.16711,16.536
0,0.376855,0.352444,0.270701,13.2831,-7.97642,-3.68547,16.4514,5.03282,-14.7483,20.3899,8.52181,18.4705,12.4457,7.26841,17.0163
0,0.373328,0.360909,0.265763,14.691,-7.48531,-5.33392,16.3975,4.98156,-17.8279,20.77,9.51951,17.8392,12.592,7.07242,16.5813
0,0.374616,0.359492,0.265893,15.5613,-6.96092,-4.48656,16.2262,5.18581,-13.8449,19.6013,9.06583,17.9513,12.5789,7.16004,16.3401
0,0.376753,0.352999,0.270248,16.1044,-7.01392,-5.43983,16.7155,4.88526,-16.0206,20.8481,8.64354,17.6105,12.6099,7.36629,16.7596
