0,0.266641,0.249534,0.483825,4.16418,-7.11691,-2.88616,-2.78708,4.56749,1.9445,16.492,8.8078,9.10875,21.4328,4.59408,9.62195
0,0.271981,0.353775,0.374243,5.41488,-6.25425,-1.98967,-1.44765,4.52166,1.26014,16.4087,8.6636,15.3669,16.8644,3.83556,9.23278
0,0.269597,0.342014,0.388389,4.19317,-6.49794,-2.27015,-3.00444,4.49295,0.77507,16.2905,9.84967,10.7338,18.0398,4.46235,11.6442
0,0.312201,0.328104,0.359695,3.70304,-6.0266,-2.52896,-0.401055,5.21923,1.14702,16.038,7.57384,12.1144,17.4265,4.94494,6.82131
0,0.268887,0.367616,0.363497,4.91367,-5.92886,-3.09262,-2.90684,4.88036,1.10403,15.6251,9.45892,10.3073,21.2195,6.85721,8.57089
0,0.265808,0.366316,0.367876,4.57218,-6.30451,-2.84734,-3.93695,4.19579,0.994836,16.4007,8.03839,13.5135,19.2338,6.36882,7.14132
0,0.250989,0.319534,0.429477,3.87424,-6.30142,-2.14862,-3.26813,5.07769,0.758884,15.5097,9.14256,10.2071,19.7652,5.77435,10.4275
0,0.301049,0.339702,0.359249,5.02819,-6.92886,-2.70031,-2.39956,4.75475,0.242556,16.493,9.26962,10.262,24.768,5.34844,6.60206
0,0.23031,0.312711,0.456978,3.18779,-6.17306,-3.55663,-0.778655,5.27344,0.204467,15.7389,11.2346,12.2141,17.6161,7.631,5.84828
0,0.306679,0.303296,0.390024,4.08427,-6.747,-2.89414,-1.41164,4.59339,0.356634,16.1528,8.98885,8.14673,22.4946,6.23006,9.08284
0,0.296844,0.321382,0.381775,5.25307,-7.16558,-2.80137,-1.85217,4.05618,-0.193305,16.3396,9.50732,12.153,17.6032,6.81589,9.25071
0,0.293738,0.353355,0.352907,3.47358,-6.70386,-3.76014,-1.01531,4.88372,0.739628,16.1184,9.35276,7.81723,21.2285,6.49894,8.75184
0,0.337061,0.308056,0.354884,3.73701,-7.02117,-2.52771,-1.81115,5.65517,1.63091,15.833,10.2546,8.62448,18.1006,7.419,6.42168
0,0.352082,0.308727,0.339191,4.14645,-5.90448,-3.44343,-2.86994,5.15413,1.66641,15.1669,8.97453,14.4678,18.5008,7.73533,7.88775
0,0.318482,0.340037,0.341481,4.60171,-5.64198,-2.1683,-3.63467,5.11773,-0.197245,15.0157,8.40544,10.3625,20.9186,6.68176,6.32936
0,0.294209,0.324466,0.381325,4.65333,-8.52379,-2.88607,-3.52652,4.91037,1.67003,15.7449,9.31214,14.0717,17.1231,4.50803,8.17222
0,0.293016,0.305878,0.401105,3.86902,-6.60627,-2.96195,-1.48151,3.54473,0.568227,15.6451,9.51281,8.85747,20.7759,5.07036,7.48854
0,0.25424,0.340149,0.405611,4.87135,-7.26619,-2.61558,-1.6311,4.90355,0.736456,15.0992,8.12134,13.0875,17.6823,7.91727,7.40351
0,0.259957,0.364968,0.375074,4.4571,-5.76124,-2.86468,-0.75029,4.40946,1.44895,15.4592,8.56469,12.8586,20.2765,4.99612,6.36587
0,0.255558,0.256874,0.487568,4.5123,-5.80844,-3.25322,-2.03592,3.63169,1.20873,15.4738,8.28768,11.3512,19.0596,3.50907,7.58392
0,0.33699,0.301219,0.361791,4.46624,-6.44514,-3.68625,-1.17603,4.36816,1.66103,17.8157,9.46878,8.07044,23.02,3.82371,8.80303
0,0.2612,0.303998,0.434802,3.76375,-4.84621,-2.02582,-1.55575,3.95052,0.760982,16.2844,9.95267,11.9938,21.0666,5.71014,10.6463
0,0.234731,0.348464,0.416805,2.81172,-6.61074,-2.48563,-0.547301,4.59837,0.870737,16.3609,9.08762,12.7144,23.4232,6.30856,6.7593
0,0.266477,0.35668,0.376843,5.52008,-5.47608,-2.90076,-2.32613,5.22088,0.786244,15.7132,8.24631,11.3902,17.7501,4.31712,7.8702
0,0.219743,0.336264,0.443993,4.71821,-6.13475,-3.03159,-2.82728,5.01866,0.465249,15.4922,8.85966,12.5066,20.0021,4.64919,5.85772
