0,0.389868,0.337805,0.272327,15.0015,-8.39097,-4.72996,17.1252,4.45923,-16.482,12.6561,10.323,20.9495,11.1494,3.55268,15.9511
0,0.388967,0.337058,0.273975,14.7197,-7.78934,-3.22003,16.5601,4.42246,-16.4324,13.203,11.1588,21.7703,12.0115,3.5649,16.3165
0,0.389106,0.33753,0.273364,14.7387,-8.36317,-4.20095,17.2755,4.3136,-16.4203,13.4961,11.608,21.4873,11.6203,3.58461,15.7584
0,0.38684,0.338937,0.274223,14.8382,-8.50065,-3.40093,15.6814,4.21561,-16.0564,13.489,10.9158,21.8227,11.619,3.62753,13.4522
0,0.388488,0.338187,0.273325,15.3286,-8.16599,-4.15985,18.092,4.58974,-16.652,11.8027,10.8787,21.7449,11.3324,3.56451,13.7489
0,0.388242,0.33911,0.272649,14.6624,-8.62826,-4.3517,16.2078,4.3727,-15.9143,13.1225,13.6631,21.5112,10.9649,3.52178,15.0354
0,0.388646,0.338726,0.272628,14.5567,-8.09992,-5.10496,18.1482,4.4119,-15.4776,10.5808,11.2354,21.9278,11.0081,3.5104,15.0698
0,0.388299,0.338391,0.27331,15.7607,-7.7783,-3.36292,17.3144,4.44386,-16.1164,14.432,11.5769,21.6912,10.8841,3.55068,12.9529
0,0.38916,0.33961,0.27123,15.9701,-8.15408,-3.06808,17.0052,4.53294,-16.7978,12.7804,11.3051,21.52,10.9674,3.65173,19.1333
0,0.388449,0.339221,0.27233,15.5255,-8.456,-3.93086,15.4616,4.48695,-16.3268,12.2491,13.0683,22.7306,11.1019,3.60034,12.4401
0,0.388403,0.338241,0.273356,15.4312,-8.23406,-4.19675,17.3178,4.47831,-16.007,12.8839,12.7038,22.2054,11.9082,3.57573,15.9546
0,0.388545,0.339229,0.272226,15.3454,-8.42133,-3.0341,16.9336,4.27565,-15.881,13.6652,12.9602,21.9063,11.1679,3.5379,13.3263
0,0.387383,0.339625,0.272991,14.5478,-8.071,-2.2736,17.327,4.08636,-16.0206,10.4883,11.5001,22.2461,11.1005,3.54936,14.7773
0,0.388208,0.338871,0.272921,14.0345,-7.72566,-3.16584,18.1719,4.79008,-15.5677,12.0481,12.8304,22.7836,11.2331,3.539,13.0725
0,0.387858,0.338713,0.27343,15.0297,-7.50588,-2.3099,17.4433,4.66352,-15.3094,11.0523,11.4765,20.7948,11.0535,3.50173,18.3155
0,0.388711,0.336817,0.274472,15.3592,-8.15372,-3.37097,17.308,4.35709,-15.6676,14.0544,13.0123,21.9442,10.7495,3.54622,15.4163
0,0.388634,0.338446,0.27292,14.9629,-8.02902,-3.97884,16.554,4.68352,-16.1239,11.7837,11.2383,21.6648,10.7778,3.51114,14.4105
0,0.389145,0.338297,0.272558,14.5413,-8.05312,-2.48086,16.9045,4.93259,-15.8733,12.1044,11.1609,21.2389,11.309,3.58765,14.1802
0,0.387483,0.339214,0.273303,15.1358,-8.22827,-3.36535,17.5784,4.09562,-16.5348,13.64,12.7205,21.7888,11.0556,3.53468,12.9253
0,0.388751,0.33922,0.27203,15.9779,-8.42916,-3.8013,16.733,4.80421,-16.7286,13.168,11.6202,21.6279,11.1202,3.63847,13.7056
0,0.389297,0.338848,0.271855,14.851,-8.57728,-3.05874,16.2741,4.57085,-16.0466,12.3183,11.815,21.3624,11.3812,3.60507,13.8388
0,0.388387,0.337954,0.27366,15.0343,-9.15767,-3.37231,18.0629,4.43368,-16.6157,13.1688,11.6058,21.2376,11.0902,3.57729,14.5849
0,0.387471,0.339323,0.273206,14.7891,-8.05282,-2.84811,16.9745,4.68911,-16.5256,13.0469,11.5889,21.0416,11.0578,3.61234,14.7034
0,0.389238,0.338981,0.271781,14.7424,-8.40409,-2.88936,17.0025,4.96029,-16.5421,12.1358,10.6829,20.9581,11.623,3.48576,13.7159
0,0.389151,0.33799,0.272859,15.3699,-8.40736,-3.76869,16.5397,4.38061,-15.8273,12.1676,12.8973,20.8707,11.1954,3.54448,13.0434
